brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os
N/A,"Asus ZenFone 2 Laser (ZE550KL) (3GB RAM, 16GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 2 Laser (ZE550KL) (2GB RAM, 16GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 2 Laser (ZE550KL) (2GB RAM, 16GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 2 Laser (ZE550KL) (3GB RAM, 16GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Xiaomi Redmi Y3 (3GB RAM, 32GB) - Prime Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 5X (2GB RAM, 16GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 6 (2GB RAM, 16GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy On7 Prime (4GB RAM, 64GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"InFocus Bingo 10 (1GB RAM, 8GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Xiaomi Mi Max (3GB RAM, 32GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Motorola Moto X Style (16GB) - Black,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 8 Lite (4GB RAM, 64GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 2 Laser (ZE550KL) (2GB RAM, 16GB) - Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lenovo Vibe P1 (2GB RAM, 32GB) - Silver",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lenovo Vibe P1 (2GB RAM, 32GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Lenovo Vibe K4 Note (16GB) - Black,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Zopo Color X 5.5 (3GB RAM, 16GB) - Space Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"PaN/Asonic Eluga Icon (2GB RAM, 16GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"PaN/Asonic Eluga Icon (2GB RAM, 16GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Xiaomi Redmi Y3 (3GB RAM, 32GB) - Bold Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 4X (2GB RAM, 8GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 4X (2GB RAM, 8GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Coolpad Note 3 Plus (3GB RAM, 16GB) - White & champagne",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Google Pixel 3 (128GB) - Just Black,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Google Pixel 3 (64GB) - Not Pink,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Google Pixel 3 (64GB) - Clearly White,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Google Pixel 3 (128GB) - Not Pink,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Xiaomi Redmi Y3 (3GB RAM, 32GB) - Elegant Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Google Pixel 3 (128GB) - Clearly White,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Yu Yureka Plus (2GB RAM, 16GB) - Alabaster White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Google Pixel 3 (64GB) - Just Black,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Redmi 9 Power (4GB RAM, 128GB) - Fiery Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Yu Yureka Plus (2GB RAM, 16GB) - Moondust Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Yu Yureka Plus (2GB RAM, 16GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Realme 5s (64GB) - Crystal Blue,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Realme 5s (64GB) - Crystal Red,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Realme 5s (128GB) - Crystal Purple,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"LG Q6 (3GB RAM, 32GB) - Platinum",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme 6 (8GB RAM, 128GB) - ​Comet White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lenovo Vibe P1 (3GB RAM, 32GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Lenovo Vibe K4 Note (16GB) - White,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Zopo Color X 5.5 (3GB RAM, 16GB) - Orchid Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme 3 (3GB RAM, 64GB) - DyN/Amic Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone Max (2GB RAM, 32GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 4 Selfie Pro (4GB RAM, 64GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme 6 Pro (6GB RAM, 64GB) - Lightning Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme 6 Pro (6GB RAM, 64GB) - Lightning Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 7C (4GB RAM, 64GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 7C (4GB RAM, 64GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 7C (4GB RAM, 64GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 7C (3GB RAM, 32GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 7C (3GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 7C (3GB RAM, 32GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme 6 Pro (6GB RAM, 128GB) - Lightning Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy S8 (4GB RAM, 64GB) - Maple Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme 6 Pro (6GB RAM, 128GB) - Lightning Orange",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme 6 Pro (6GB RAM, 128GB) - Lightning Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme 6 Pro (8GB RAM, 128GB) - Lightning Orange",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme 6 Pro (8GB RAM, 128GB) - Lightning Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy S8 (4GB RAM, 64GB) - Orchid Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lyf F1 (3GB RAM, 32GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Motorola Moto X4 (4GB RAM, 64GB) - Super Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"LG G5 (4GB RAM, 32GB) - Titanium",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"LG G5 (4GB RAM, 32GB) - Pink",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"LG G5 (4GB RAM, 32GB) - Silver",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lava Z25 (4GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Motorola Moto X4 (3GB RAM, 32GB) - Super Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Redmi 9 Power (4GB RAM, 64GB) - Blazing Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Phicomm Passion 660 (2GB RAM, 16GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lenovo Vibe S1 (3GB RAM, 32GB) - Dark Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy A5 (2016) (2GB RAM, 16GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy A5 (2016) (2GB RAM, 16GB) - champagne Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy A5 (2016) (2GB RAM, 16GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy S8 (4GB RAM, 64GB) - Midnight Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo V7+ (4GB RAM, 64GB) - Champagne Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy S8 (4GB RAM, 64GB) - Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme 6 Pro (8GB RAM, 128GB) - Lightning Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 4 Selfie Pro (4GB RAM, 64GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Motorola Moto X4 (6GB RAM, 64GB) - Sterling Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Motorola Moto X4 (4GB RAM, 64GB) - Sterling Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone Live (2GB RAM, 16GB) - Pink",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Xolo Era 4K (2GB RAM, 8GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Xolo Era 4K (2GB RAM, 8GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone Live (2GB RAM, 16GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone Live (2GB RAM, 16GB) - N/Avy Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Motorola Moto X4 (6GB RAM, 64GB) - Super Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Oppo F9 Pro (64GB) - Twilight Blue,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Oppo F9 Pro (64GB) - Sunrise Red,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 4 Selfie Pro (4GB RAM, 64GB) - Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Oppo F9 Pro (64GB) - Starry Purple,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Oppo F9 Pro (128GB) - Starry Purple,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 8 Lite (4GB RAM, 64GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,iPhone 12 mini (256GB) - Green,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,iPhone 12 mini (256GB) - Blue,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,iPhone 12 mini (256GB) - White,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,iPhone 12 mini (128GB) - Blue,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,iPhone 12 mini (128GB) - White,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,iPhone 12 mini (128GB) - Red,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,iPhone 12 mini (64GB) - Black,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,iPhone 12 mini (64GB) - White,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,iPhone 12 mini (64GB) - Red,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,iPhone 12 mini (64GB) - Blue,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo V7+ (4GB RAM, 64GB) - Energetic Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy S8 (4GB RAM, 64GB) - Burgundy Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy S8 (4GB RAM, 64GB) - Arctic Silver",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme 6 Pro (6GB RAM, 64GB) - Lightning Orange",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy A5 (2016) (2GB RAM, 16GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"LG G5 (4GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lenovo Vibe S1 (3GB RAM, 32GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lava Pixel V2 (3GB RAM, 16GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 3 Deluxe (ZS570KL) (6GB RAM, 256GB) - Silver",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 3 Deluxe (ZS570KL) (6GB RAM, 64GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lava Pixel V2 (2GB RAM, 16GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lava Pixel V2 (2GB RAM, 16GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 6X (4GB RAM, 64GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Coolpad Mega 2.5D (3GB RAM, 16GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Coolpad Mega 2.5D (3GB RAM, 16GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 6X (4GB RAM, 64GB) - Silver",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Oppo A12 (3GB RAM, 32GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Coolpad Mega 2.5D (3GB RAM, 16GB) - Royal Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy A5 (2016) (2GB RAM, 16GB) - Pearl White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Oppo A12 (3GB RAM, 32GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Samsung Galaxy S10 (512GB) - White,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo V7+ (4GB RAM, 64GB) - Matte Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Xiaomi Redmi Y3 (4GB RAM, 64GB) - Elegant Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Yu Yuphoria (2GB RAM, 16GB) - Black & Silver",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Yu Yuphoria (2GB RAM, 16GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Yu Yuphoria (2GB RAM, 16GB) - champagne Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy A5 (2016) (2GB RAM, 16GB) - Midnight Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 3 Deluxe (ZS570KL) (6GB RAM, 64GB) - Silver",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 6X (4GB RAM, 64GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lava Z25 (4GB RAM, 32GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Xiaomi Redmi Y3 (4GB RAM, 64GB) - Bold Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 6X (3GB RAM, 32GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Samsung Galaxy S10 (128GB) - Blue,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 6X (3GB RAM, 32GB) - Silver",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 3 Deluxe (ZS570KL) (4GB RAM, 128GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Samsung Galaxy S10 (128GB) - White,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lava Pixel V2 (3GB RAM, 16GB) - Royal Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Yu Yuphoria (2GB RAM, 16GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 6X (3GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Samsung Galaxy S10 (128GB) - Black,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 3 Deluxe (ZS570KL) (6GB RAM, 256GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Lyf F1S (32GB) - Black,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Lyf F1S (32GB) - Gold,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"OnePlus 6 (8GB RAM, 256GB) - Karbon Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"HTC One X9 (3GB RAM, 32GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Gionee S6 Pro (64GB) - Gold,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Nubia N1 (3GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"HTC U11+ (6GB RAM, 128GB) - Silver",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"HTC U11+ (6GB RAM, 128GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Z1 Pro (4GB RAM, 64GB) - Mirror Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"HTC One X9 (3GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Intex Aqua Power 4G (1GB RAM, 8GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Lyf F1S (32GB) - Grey,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy M10 (2GB RAM, 16GB) - Charcoal Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy M10 (3GB RAM, 32GB) - Ocean Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Gionee S6s (3GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy M10 (2GB RAM, 16GB) - Ocean Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Yu Yunique (1GB RAM, 8GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Onida i4G1 (1GB RAM, 8GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy M10 (3GB RAM, 32GB) - Charcoal Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lenovo A6000 Plus (2GB RAM, 16GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lenovo A6000 Plus (2GB RAM, 16GB) - Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Intex Aqua Power 4G (1GB RAM, 8GB) - Champagne",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lenovo A6000 Plus (2GB RAM, 16GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy S20 FE (8GB RAM, 128GB) - Cloud N/Avy",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus Zenfone Go 5.0 LTE (2GB RAM, 16GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Redmi Note 9 (4GB RAM, 128GB) - Aqua Green",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Redmi Note 9 (6GB RAM, 128GB) - Arctic White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,HTC Desire 526G+ Dual SIM (16GB) - Blue,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,HTC Desire 526G+ Dual SIM (16GB) - Black,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Intex Aqua S7 (3GB RAM, 16GB) - Champagne",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"InFocus M812 (3GB RAM, 16GB) - Silver",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Intex Aqua S7 (3GB RAM, 16GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Intex Aqua S7 (3GB RAM, 16GB) - Rose Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"HTC Desire 820s (2GB RAM, 16GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Karbonn Quattro L52 (2GB RAM, 16GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo V1 (2GB RAM, 16GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"HTC Desire 820s (2GB RAM, 16GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Onida i4G1 (1GB RAM, 8GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Gionee S10 Lite (4GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Gionee S10 Lite (4GB RAM, 32GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Coolpad Note 3 Lite (3GB RAM, 16GB) - champagne Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Coolpad Note 3 Lite (3GB RAM, 16GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Z1 Pro (4GB RAM, 64GB) - Sonic Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lyf Water 8 (3GB RAM, 16GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lyf Water 8 (3GB RAM, 16GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy M21 (6GB RAM, 128GB) - Raven Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,HTC Desire 526G+ Dual SIM (16GB) - Fervor Red,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Coolpad Max (4GB RAM, 64GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,HTC Desire 526G+ Dual SIM (16GB) - Red,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Samsung Galaxy On Nxt (64GB) - Gold,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Redmi Note 9 (6GB RAM, 128GB) - Scarlet Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Redmi Note 9 (6GB RAM, 128GB) - Pebble Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Redmi Note 9 (4GB RAM, 128GB) - Arctic White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Z1 Pro (6GB RAM, 64GB) - Sonic Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Redmi Note 9 (4GB RAM, 128GB) - Pebble Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Redmi Note 9 (4GB RAM, 64GB) - Shadow Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Redmi Note 9 (4GB RAM, 64GB) - Scarlet Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Redmi Note 9 (4GB RAM, 64GB) - Pebble Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Redmi Note 9 (4GB RAM, 64GB) - Arctic White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Coolpad Max (4GB RAM, 64GB) - Royal Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Karbonn Quattro L52 (2GB RAM, 16GB) - White & silver",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Xiaomi Mi Max 2 (32GB) - Black,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Sansui Horizon 1 (1GB RAM, 8GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Coolpad Max (4GB RAM, 64GB) - Rose Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 3 (ZE552KL) (4GB RAM, 64GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 3 (ZE552KL) (4GB RAM, 64GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 3 (ZE552KL) (4GB RAM, 64GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Samsung Galaxy On Nxt (16GB) - Gold,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Samsung Galaxy On Nxt (32GB) - Black,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Xiaomi Mi Max 2 (64GB) - Black,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
